date,team,titel,finale,halbfinale,live_matches
2026-06-15,Egypt,0.0005,0.0027,0.0121,12
2026-06-15,Uzbekistan,0.0002,0.0019,0.0116,12
2026-06-15,Jordan,0.0001,0.0008,0.0045,12
2026-06-15,DR Congo,0.0001,0.0012,0.0043,12
2026-06-15,New Zealand,0.0001,0.0005,0.0029,12
2026-06-15,Czech Republic,0.0001,0.0008,0.0041,12
2026-06-15,Paraguay,0.0001,0.0014,0.0058,12
2026-06-15,Bosnia and Herzegovina,0.0,0.0001,0.0014,12
2026-06-15,Qatar,0.0,0.0,0.0003,12
2026-06-15,Haiti,0.0,0.0,0.0001,12
2026-06-15,South Africa,0.0,0.0,0.0002,12
2026-06-15,Tunisia,0.0,0.0,0.0001,12
2026-06-15,Curaçao,0.0,0.0,0.0,12
2026-06-15,Cape Verde,0.0,0.0001,0.0003,12
2026-06-15,Saudi Arabia,0.0,0.0002,0.0011,12
2026-06-15,Iraq,0.0,0.0004,0.0025,12
2026-06-15,Ghana,0.0,0.0,0.0004,12
